order_id,order_date,order_year,order_month,customer_id,customer_name,segment,product_id,product_name,category_name,sub_category_name,country,state,city,region_name,sales
US-2017-113649,2017-08-09,2017,8,HA-14920,Helen Andreada,Consumer,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,Office Supplies,Appliances,United States,North Carolina,Fayetteville,South,569.536
CA-2016-124975,2016-06-22,2016,6,MG-17875,Michael Grace,Home Office,FUR-TA-10002645,Hon Rectangular Conference Tables,Furniture,Tables,United States,Illinois,Aurora,Central,796.425
CA-2016-168767,2016-04-10,2016,4,DM-12955,Dario Medina,Corporate,OFF-BI-10000773,Insertable Tab Post Binder Dividers,Office Supplies,Binders,United States,California,Sacramento,West,12.832
CA-2017-114482,2017-11-21,2017,11,DM-13345,Denise Monton,Corporate,OFF-PA-10003845,Xerox 1987,Office Supplies,Paper,United States,Iowa,Des Moines,Central,40.46
CA-2017-114482,2017-11-21,2017,11,DM-13345,Denise Monton,Corporate,TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,Technology,Phones,United States,Iowa,Des Moines,Central,404.94
CA-2017-137673,2017-09-05,2017,9,ML-17395,Marina Lichtenstein,Corporate,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,Technology,Accessories,United States,California,San Diego,West,116.0
CA-2017-132731,2017-11-24,2017,11,GA-14515,George Ashbrook,Consumer,TEC-PH-10004120,AT&T 1080 Phone,Technology,Phones,United States,Texas,Dallas,Central,657.552
CA-2018-148922,2018-12-10,2018,12,SU-20665,Stephanie Ulpright,Home Office,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology,Accessories,United States,Mississippi,Jackson,South,599.97
CA-2018-148922,2018-12-10,2018,12,SU-20665,Stephanie Ulpright,Home Office,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones,United States,Mississippi,Jackson,South,38.97
CA-2018-148922,2018-12-10,2018,12,SU-20665,Stephanie Ulpright,Home Office,OFF-BI-10003476,Avery Metallic Poly Binders,Office Supplies,Binders,United States,Mississippi,Jackson,South,45.84
CA-2017-130680,2017-06-24,2017,6,BD-11320,Bill Donatelli,Consumer,TEC-PH-10004833,Macally Suction Cup Mount,Technology,Phones,United States,California,San Diego,West,38.24
CA-2016-141145,2016-09-17,2016,9,DB-13405,Denny Blanton,Consumer,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,United States,Florida,Orlando,South,87.168
US-2017-152835,2017-05-19,2017,5,RP-19855,Roy Phan,Corporate,OFF-AR-10003056,Newell 341,Office Supplies,Art,United States,Indiana,Lafayette,Central,21.4
CA-2017-155565,2017-05-28,2017,5,EH-13765,Edward Hooks,Corporate,OFF-SU-10001218,Fiskars Softgrip Scissors,Office Supplies,Supplies,United States,New York,New York City,East,54.9
CA-2015-110849,2015-04-18,2015,4,JL-15835,John Lee,Consumer,TEC-MA-10002859,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Technology,Machines,United States,California,Los Angeles,West,287.968
CA-2015-110849,2015-04-18,2015,4,JL-15835,John Lee,Consumer,OFF-AR-10002375,Newell 351,Office Supplies,Art,United States,California,Los Angeles,West,13.12
CA-2015-110849,2015-04-18,2015,4,JL-15835,John Lee,Consumer,OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,United States,California,Los Angeles,West,10.75
CA-2015-110849,2015-04-18,2015,4,JL-15835,John Lee,Consumer,OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",Office Supplies,Fasteners,United States,California,Los Angeles,West,11.62
CA-2017-145842,2017-06-17,2017,6,FM-14380,Fred McMath,Consumer,OFF-ST-10000419,"Rogers Jumbo File, Granite",Office Supplies,Storage,United States,New York,New York City,East,40.74
CA-2015-158771,2015-05-09,2015,5,SB-20290,Sean Braxton,Corporate,OFF-ST-10000107,Fellowes Super Stor/Drawer,Office Supplies,Storage,United States,Kentucky,Henderson,South,83.25
CA-2015-158771,2015-05-09,2015,5,SB-20290,Sean Braxton,Corporate,OFF-LA-10001641,Avery 518,Office Supplies,Labels,United States,Kentucky,Henderson,South,9.45
CA-2015-158771,2015-05-09,2015,5,SB-20290,Sean Braxton,Corporate,OFF-LA-10003121,Avery 506,Office Supplies,Labels,United States,Kentucky,Henderson,South,20.65
CA-2015-158771,2015-05-09,2015,5,SB-20290,Sean Braxton,Corporate,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Office Supplies,Paper,United States,Kentucky,Henderson,South,45.36
CA-2017-157511,2017-09-18,2017,9,SV-20365,Seth Vernon,Consumer,FUR-FU-10002107,Eldon Pizzaz Desk Accessories,Furniture,Furnishings,United States,Ohio,Columbus,East,5.352
CA-2017-157511,2017-09-18,2017,9,SV-20365,Seth Vernon,Consumer,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,United States,Ohio,Columbus,East,99.372
CA-2017-157511,2017-09-18,2017,9,SV-20365,Seth Vernon,Consumer,OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art,United States,Ohio,Columbus,East,2.672
CA-2018-121216,2018-12-23,2018,12,MM-17920,Michael Moore,Consumer,OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,Office Supplies,Paper,United States,Texas,College Station,Central,28.672
CA-2018-121216,2018-12-23,2018,12,MM-17920,Michael Moore,Consumer,OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Office Supplies,Appliances,United States,Texas,College Station,Central,29.312
CA-2018-155292,2018-10-30,2018,10,RD-19810,Ross DeVincentis,Home Office,OFF-ST-10004963,Eldon Gobal File Keepers,Office Supplies,Storage,United States,Kentucky,Richmond,South,105.98
CA-2018-155292,2018-10-30,2018,10,RD-19810,Ross DeVincentis,Home Office,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,United States,Kentucky,Richmond,South,35.06
CA-2018-155292,2018-10-30,2018,10,RD-19810,Ross DeVincentis,Home Office,FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,United States,Kentucky,Richmond,South,33.94
CA-2018-155292,2018-10-30,2018,10,RD-19810,Ross DeVincentis,Home Office,OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels,United States,Kentucky,Richmond,South,30.0
CA-2017-152555,2017-03-29,2017,3,ME-17320,Maria Etezadi,Home Office,OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Paper,United States,Illinois,Chicago,Central,45.528
CA-2017-152555,2017-03-29,2017,3,ME-17320,Maria Etezadi,Home Office,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,United States,Illinois,Chicago,Central,844.116
CA-2017-152555,2017-03-29,2017,3,ME-17320,Maria Etezadi,Home Office,TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,Technology,Phones,United States,Illinois,Chicago,Central,812.736
CA-2018-107832,2018-11-23,2018,11,FH-14275,Frank Hawley,Corporate,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,United States,Pennsylvania,Philadelphia,East,7.476
CA-2015-120838,2015-03-23,2015,3,PO-18865,Patrick O'Donnell,Consumer,OFF-ST-10000585,Economy Rollaway Files,Office Supplies,Storage,United States,California,Los Angeles,West,330.4
CA-2015-120838,2015-03-23,2015,3,PO-18865,Patrick O'Donnell,Consumer,TEC-PH-10003484,Ooma Telo VoIP Home Phone System,Technology,Phones,United States,California,Los Angeles,West,604.752
CA-2018-118542,2018-12-01,2018,12,CC-12550,Clay Cheatham,Consumer,OFF-PA-10004735,Xerox 1905,Office Supplies,Paper,United States,California,Los Angeles,West,45.36
CA-2018-118542,2018-12-01,2018,12,CC-12550,Clay Cheatham,Consumer,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,United States,California,Los Angeles,West,10.128
CA-2018-152737,2018-11-07,2018,11,TS-21505,Tony Sayre,Consumer,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,United States,California,San Francisco,West,21.792
CA-2018-152737,2018-11-07,2018,11,TS-21505,Tony Sayre,Consumer,TEC-AC-10004975,Plantronics Audio 995 Wireless Stereo Headset,Technology,Accessories,United States,California,San Francisco,West,439.8
CA-2018-109757,2018-09-04,2018,9,MD-17350,Maribeth Dona,Consumer,OFF-AR-10002335,DIXON Oriole Pencils,Office Supplies,Art,United States,Ohio,Akron,East,8.256
CA-2018-109757,2018-09-04,2018,9,MD-17350,Maribeth Dona,Consumer,OFF-BI-10004001,GBC Recycled VeloBinder Covers,Office Supplies,Binders,United States,Ohio,Akron,East,25.56
CA-2018-109757,2018-09-04,2018,9,MD-17350,Maribeth Dona,Consumer,OFF-BI-10001634,Wilson Jones Active Use Binders,Office Supplies,Binders,United States,Ohio,Akron,East,4.368
CA-2018-109757,2018-09-04,2018,9,MD-17350,Maribeth Dona,Consumer,OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Office Supplies,Paper,United States,Ohio,Akron,East,11.52
CA-2017-130029,2017-07-03,2017,7,GT-14755,Guy Thornton,Consumer,OFF-PA-10000552,Xerox 200,Office Supplies,Paper,United States,California,Los Angeles,West,12.96
CA-2017-130029,2017-07-03,2017,7,GT-14755,Guy Thornton,Consumer,OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies,Fasteners,United States,California,Los Angeles,West,3.96
CA-2018-103877,2018-09-07,2018,9,RD-19660,Robert Dilbeck,Home Office,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Office Supplies,Binders,United States,Missouri,Independence,Central,1577.94
CA-2017-137176,2017-09-09,2017,9,DB-12910,Daniel Byrd,Home Office,FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,Furnishings,United States,Texas,Dallas,Central,15.008
CA-2018-168109,2018-07-03,2018,7,JK-15640,Jim Kriz,Home Office,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,United States,Washington,Seattle,West,59.98
CA-2018-168109,2018-07-03,2018,7,JK-15640,Jim Kriz,Home Office,TEC-MA-10001148,Okidata MB491 Multifunction Printer,Technology,Machines,United States,Washington,Seattle,West,2395.2
CA-2018-168109,2018-07-03,2018,7,JK-15640,Jim Kriz,Home Office,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,United States,Washington,Seattle,West,1687.8
CA-2018-168109,2018-07-03,2018,7,JK-15640,Jim Kriz,Home Office,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones,United States,Washington,Seattle,West,7.992
US-2018-126081,2018-06-29,2018,6,FC-14335,Fred Chung,Corporate,OFF-PA-10003953,Xerox 218,Office Supplies,Paper,United States,Texas,Mesquite,Central,5.184
CA-2018-117023,2018-08-07,2018,8,JW-15955,Joni Wasserman,Consumer,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,United States,New York,Long Beach,East,11.68
CA-2018-117023,2018-08-07,2018,8,JW-15955,Joni Wasserman,Consumer,OFF-AR-10004062,Staples in misc. colors,Office Supplies,Art,United States,New York,Long Beach,East,104.8
CA-2016-143532,2016-03-19,2016,3,DC-12850,Dan Campbell,Consumer,OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4” x 11”",Office Supplies,Paper,United States,Florida,North Miami,South,14.496
CA-2017-103163,2017-06-07,2017,6,FM-14290,Frank Merwin,Home Office,OFF-BI-10003305,Avery Hanging File Binders,Office Supplies,Binders,United States,California,Bakersfield,West,4.784
CA-2017-103163,2017-06-07,2017,6,FM-14290,Frank Merwin,Home Office,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Office Supplies,Paper,United States,California,Bakersfield,West,4.73
CA-2017-104157,2017-07-25,2017,7,MT-17815,Meg Tillman,Consumer,OFF-ST-10000321,Akro Stacking Bins,Office Supplies,Storage,United States,Mississippi,Jackson,South,7.89
CA-2017-104157,2017-07-25,2017,7,MT-17815,Meg Tillman,Consumer,OFF-PA-10004665,Advantus Motivational Note Cards,Office Supplies,Paper,United States,Mississippi,Jackson,South,65.5
CA-2017-104157,2017-07-25,2017,7,MT-17815,Meg Tillman,Consumer,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,United States,Mississippi,Jackson,South,2430.08
CA-2018-117807,2018-10-01,2018,10,DK-13090,Dave Kipp,Consumer,OFF-PA-10000994,Xerox 1915,Office Supplies,Paper,United States,Nebraska,Fremont,Central,104.85
CA-2016-121650,2016-12-10,2016,12,KD-16495,Keith Dawkins,Corporate,OFF-AR-10001149,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,United States,Michigan,Jackson,Central,3.9
CA-2016-121650,2016-12-10,2016,12,KD-16495,Keith Dawkins,Corporate,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,United States,Michigan,Jackson,Central,801.96
CA-2016-121650,2016-12-10,2016,12,KD-16495,Keith Dawkins,Corporate,FUR-CH-10004289,Global Super Steno Chair,Furniture,Chairs,United States,Michigan,Jackson,Central,191.96
CA-2016-121650,2016-12-10,2016,12,KD-16495,Keith Dawkins,Corporate,OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,Labels,United States,Michigan,Jackson,Central,2.61
CA-2018-161823,2018-09-03,2018,9,AG-10300,Aleksandra Gannaway,Corporate,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,Art,United States,California,San Francisco,West,5.96
CA-2018-121839,2018-09-24,2018,9,MH-18115,Mick Hernandez,Home Office,TEC-PH-10002885,Apple iPhone 5,Technology,Phones,United States,Ohio,Lancaster,East,1169.694
CA-2018-158729,2018-12-19,2018,12,AC-10450,Amy Cox,Consumer,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,Office Supplies,Supplies,United States,Louisiana,Lafayette,South,1665.62
CA-2018-146535,2018-11-24,2018,11,FM-14290,Frank Merwin,Home Office,OFF-BI-10000546,Avery Durable Binders,Office Supplies,Binders,United States,Kentucky,Richmond,South,2.88
CA-2018-146535,2018-11-24,2018,11,FM-14290,Frank Merwin,Home Office,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,Office Supplies,Storage,United States,Kentucky,Richmond,South,1443.96
CA-2015-154186,2015-12-13,2015,12,RA-19285,Ralph Arnett,Consumer,OFF-SU-10001574,Acme Value Line Scissors,Office Supplies,Supplies,United States,Texas,Houston,Central,2.92
CA-2017-108434,2017-12-05,2017,12,JG-15160,James Galang,Consumer,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,United States,New York,New York City,East,465.18
CA-2017-164154,2017-09-11,2017,9,NZ-18565,Nick Zandusky,Home Office,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,United States,Ohio,Toledo,East,22.428
CA-2017-164154,2017-09-11,2017,9,NZ-18565,Nick Zandusky,Home Office,OFF-ST-10002562,Staple magnet,Office Supplies,Storage,United States,Ohio,Toledo,East,37.52
CA-2018-148012,2018-12-09,2018,12,KM-16225,Kalyca Meade,Corporate,OFF-AR-10004757,Crayola Colored Pencils,Office Supplies,Art,United States,Pennsylvania,Philadelphia,East,2.624
CA-2015-102869,2015-09-09,2015,9,LC-17140,Logan Currie,Consumer,OFF-PA-10000788,Xerox 210,Office Supplies,Paper,United States,Pennsylvania,Philadelphia,East,15.552
CA-2015-102869,2015-09-09,2015,9,LC-17140,Logan Currie,Consumer,TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Technology,Accessories,United States,Pennsylvania,Philadelphia,East,64.704
CA-2015-102869,2015-09-09,2015,9,LC-17140,Logan Currie,Consumer,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,United States,Pennsylvania,Philadelphia,East,17.472
CA-2015-102869,2015-09-09,2015,9,LC-17140,Logan Currie,Consumer,TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones,United States,Pennsylvania,Philadelphia,East,135.516
CA-2018-138310,2018-06-26,2018,6,NP-18700,Nora Preis,Consumer,TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,Accessories,United States,Colorado,Denver,West,431.928
CA-2015-159835,2015-11-17,2015,11,RB-19330,Randy Bradley,Consumer,OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",Office Supplies,Paper,United States,Pennsylvania,Philadelphia,East,12.448
CA-2015-159835,2015-11-17,2015,11,RB-19330,Randy Bradley,Consumer,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs,United States,Pennsylvania,Philadelphia,East,657.93
CA-2018-112956,2018-08-21,2018,8,TH-21550,Tracy Hopkins,Home Office,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper,United States,Maryland,Columbia,East,277.4
CA-2018-112956,2018-08-21,2018,8,TH-21550,Tracy Hopkins,Home Office,FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,United States,Maryland,Columbia,East,25.16
CA-2018-112956,2018-08-21,2018,8,TH-21550,Tracy Hopkins,Home Office,FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",Furniture,Furnishings,United States,Maryland,Columbia,East,91.92
CA-2017-119683,2017-03-12,2017,3,CK-12595,Clytie Kelty,Consumer,OFF-EN-10001099,Staple envelope,Office Supplies,Envelopes,United States,New York,New York City,East,29.34
CA-2015-163559,2015-09-23,2015,9,ST-20530,Shui Tom,Consumer,OFF-BI-10002026,Avery Arch Ring Binders,Office Supplies,Binders,United States,New York,New York City,East,139.44
CA-2015-140228,2015-04-28,2015,4,GB-14530,George Bell,Corporate,OFF-LA-10001613,Avery File Folder Labels,Office Supplies,Labels,United States,Ohio,Newark,East,6.912
CA-2015-140228,2015-04-28,2015,4,GB-14530,George Bell,Corporate,OFF-ST-10002214,X-Rack File for Hanging Folders,Office Supplies,Storage,United States,Ohio,Newark,East,27.096
CA-2015-140228,2015-04-28,2015,4,GB-14530,George Bell,Corporate,OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,Storage,United States,Ohio,Newark,East,177.568
US-2017-131674,2017-11-29,2017,11,NC-18535,Nick Crebassa,Corporate,TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,Technology,Accessories,United States,Texas,Dallas,Central,58.416
CA-2016-110093,2016-12-03,2016,12,AB-10255,Alejandro Ballentine,Home Office,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,United States,Pennsylvania,Philadelphia,East,16.448
CA-2016-110093,2016-12-03,2016,12,AB-10255,Alejandro Ballentine,Home Office,TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Technology,Accessories,United States,Pennsylvania,Philadelphia,East,36.784
CA-2018-112529,2018-11-19,2018,11,SC-20770,Stewart Carmichael,Corporate,FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables,United States,Texas,San Antonio,Central,718.116
CA-2018-112529,2018-11-19,2018,11,SC-20770,Stewart Carmichael,Corporate,OFF-AR-10001915,Peel-Off China Markers,Office Supplies,Art,United States,Texas,San Antonio,Central,31.776
CA-2017-154536,2017-09-05,2017,9,JC-15340,Jasper Cacioppo,Consumer,OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Office Supplies,Binders,United States,Pennsylvania,Philadelphia,East,9.555
CA-2018-141929,2018-09-04,2018,9,RA-19285,Ralph Arnett,Consumer,OFF-BI-10004632,GBC Binding covers,Office Supplies,Binders,United States,California,Los Angeles,West,487.984
CA-2018-141929,2018-09-04,2018,9,RA-19285,Ralph Arnett,Consumer,TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Technology,Phones,United States,California,Los Angeles,West,5.56
CA-2018-141929,2018-09-04,2018,9,RA-19285,Ralph Arnett,Consumer,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,United States,California,Los Angeles,West,217.85
CA-2017-109743,2017-09-22,2017,9,SH-19975,Sally Hughsby,Corporate,OFF-AR-10003727,Berol Giant Pencil Sharpener,Office Supplies,Art,United States,Tennessee,Smyrna,South,40.776
CA-2017-109743,2017-09-22,2017,9,SH-19975,Sally Hughsby,Corporate,TEC-PH-10004071,PayAnywhere Card Reader,Technology,Phones,United States,Tennessee,Smyrna,South,63.936
CA-2015-159184,2015-09-14,2015,9,JC-15775,John Castell,Consumer,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings,United States,Georgia,Macon,South,142.4
CA-2015-159184,2015-09-14,2015,9,JC-15775,John Castell,Consumer,OFF-BI-10001890,Avery Poly Binder Pockets,Office Supplies,Binders,United States,Georgia,Macon,South,7.16
CA-2018-113530,2018-05-19,2018,5,BC-11125,Becky Castell,Home Office,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,United States,California,San Francisco,West,681.408
CA-2018-113530,2018-05-19,2018,5,BC-11125,Becky Castell,Home Office,OFF-AR-10001315,Newell 310,Office Supplies,Art,United States,California,San Francisco,West,3.52
CA-2018-113530,2018-05-19,2018,5,BC-11125,Becky Castell,Home Office,OFF-AR-10000122,Newell 314,Office Supplies,Art,United States,California,San Francisco,West,5.58
CA-2018-113530,2018-05-19,2018,5,BC-11125,Becky Castell,Home Office,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,United States,California,San Francisco,West,36.32
CA-2015-169726,2015-08-09,2015,8,JH-15985,Joseph Holt,Consumer,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,United States,Washington,Seattle,West,2060.744
CA-2018-155957,2018-11-26,2018,11,CC-12610,Corey Catlett,Corporate,OFF-AP-10002082,Holmes HEPA Air Purifier,Office Supplies,Appliances,United States,Ohio,Columbus,East,52.272
CA-2018-155957,2018-11-26,2018,11,CC-12610,Corey Catlett,Corporate,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances,United States,Ohio,Columbus,East,213.136
CA-2018-132178,2018-05-03,2018,5,DB-12970,Darren Budd,Corporate,OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Storage,United States,California,Los Angeles,West,69.52
CA-2018-132178,2018-05-03,2018,5,DB-12970,Darren Budd,Corporate,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,Storage,United States,California,Los Angeles,West,763.44
CA-2017-145177,2017-11-10,2017,11,PP-18955,Paul Prost,Home Office,OFF-LA-10001613,Avery File Folder Labels,Office Supplies,Labels,United States,Ohio,Springfield,East,9.216
CA-2017-145177,2017-11-10,2017,11,PP-18955,Paul Prost,Home Office,TEC-PH-10000376,Square Credit Card Reader,Technology,Phones,United States,Ohio,Springfield,East,41.958
CA-2017-145177,2017-11-10,2017,11,PP-18955,Paul Prost,Home Office,OFF-PA-10004039,Xerox 1882,Office Supplies,Paper,United States,Ohio,Springfield,East,89.568
CA-2017-145177,2017-11-10,2017,11,PP-18955,Paul Prost,Home Office,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,United States,Ohio,Springfield,East,22.248
CA-2017-145177,2017-11-10,2017,11,PP-18955,Paul Prost,Home Office,OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies,Appliances,United States,Ohio,Springfield,East,334.88
CA-2017-145177,2017-11-10,2017,11,PP-18955,Paul Prost,Home Office,FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,United States,Ohio,Springfield,East,148.288
CA-2017-145177,2017-11-10,2017,11,PP-18955,Paul Prost,Home Office,OFF-PA-10000682,Xerox 1924,Office Supplies,Paper,United States,Ohio,Springfield,East,4.624
CA-2017-145177,2017-11-10,2017,11,PP-18955,Paul Prost,Home Office,TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories,United States,Ohio,Springfield,East,178.92
CA-2017-145177,2017-11-10,2017,11,PP-18955,Paul Prost,Home Office,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Office Supplies,Binders,United States,Ohio,Springfield,East,69.888
CA-2015-156594,2015-12-20,2015,12,MC-17845,Michael Chen,Consumer,OFF-BI-10004632,GBC Binding covers,Office Supplies,Binders,United States,California,Los Angeles,West,487.984
CA-2015-156594,2015-12-20,2015,12,MC-17845,Michael Chen,Consumer,OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,United States,California,Los Angeles,West,47.3
CA-2015-156594,2015-12-20,2015,12,MC-17845,Michael Chen,Consumer,OFF-AR-10004269,Newell 31,Office Supplies,Art,United States,California,Los Angeles,West,4.13
CA-2015-156594,2015-12-20,2015,12,MC-17845,Michael Chen,Consumer,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Binders,United States,California,Los Angeles,West,155.12
CA-2015-146528,2015-07-25,2015,7,VF-21715,Vicky Freymann,Home Office,OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,United States,California,Los Angeles,West,6.48
CA-2015-146528,2015-07-25,2015,7,VF-21715,Vicky Freymann,Home Office,OFF-SU-10002522,Acme Kleen Earth Office Shears,Office Supplies,Supplies,United States,California,Los Angeles,West,15.52
CA-2016-168459,2016-11-22,2016,11,MC-17275,Marc Crier,Consumer,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,United States,Tennessee,Memphis,South,2.946
CA-2016-168459,2016-11-22,2016,11,MC-17275,Marc Crier,Consumer,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,United States,Tennessee,Memphis,South,55.104
CA-2018-109960,2018-12-09,2018,12,DB-13210,Dean Braden,Consumer,TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",Technology,Accessories,United States,Michigan,Detroit,Central,104.88
CA-2018-109960,2018-12-09,2018,12,DB-13210,Dean Braden,Consumer,OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,Art,United States,Michigan,Detroit,Central,34.7
CA-2018-109960,2018-12-09,2018,12,DB-13210,Dean Braden,Consumer,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders,United States,Michigan,Detroit,Central,33.72
CA-2018-109960,2018-12-09,2018,12,DB-13210,Dean Braden,Consumer,OFF-PA-10000349,Easy-staple paper,Office Supplies,Paper,United States,Michigan,Detroit,Central,14.94
